is_cancelled,lead_time,country,company,children,adults,meal,reservation_status_date,booking_changes
0,26,PRT,,0.0,2,BB,2015-07-22,0
1,96,PRT,,0.0,2,HB,2015-04-29,0
1,123,PRT,,0.0,2,BB,2015-06-04,1
1,42,PRT,,2.0,2,BB,2015-06-11,0
0,59,PRT,,0.0,2,BB,2015-07-23,0
0,28,GBR,,0.0,2,BB,2015-07-23,0
0,106,PRT,,1.0,2,BB,2015-07-23,0
0,1,PRT,,0.0,2,BB,2015-07-19,0
0,0,PRT,,2.0,2,FB,2015-07-19,0
0,4,PRT,,2.0,1,BB,2015-07-20,0
0,3,CN,,0.0,1,BB,2015-07-21,0
0,73,PRT,,1.0,2,FB,2015-07-25,0
0,44,ESP,,0.0,2,HB,2015-07-25,0
0,95,PRT,,0.0,2,FB,2015-07-25,0
0,94,PRT,,0.0,2,BB,2015-07-25,0
1,40,PRT,,0.0,2,HB,2015-06-24,0
0,64,PRT,,0.0,2,BB,2015-07-25,0
0,64,PRT,,0.0,2,BB,2015-07-25,0
0,94,PRT,,0.0,2,BB,2015-07-25,0
0,57,ESP,,0.0,2,HB,2015-07-26,0
1,60,PRT,,0.0,2,HB,2015-06-01,0
0,57,ESP,,0.0,2,HB,2015-07-26,0
0,87,IRL,,0.0,2,BB,2015-08-01,0
0,0,PRT,,0.0,2,BB,2015-07-20,0
0,0,PRT,,0.0,2,BB,2015-07-20,0
0,6,NLD,,0.0,2,BB,2015-07-20,0
0,0,PRT,240.0,0.0,2,BB,2015-07-20,0
0,19,PRT,,0.0,2,BB,2015-07-20,0
0,4,PRT,,0.0,2,BB,2015-07-21,0
1,59,PRT,,0.0,2,BB,2015-05-23,0
0,44,PRT,,0.0,2,BB,2015-07-23,0
1,37,PRT,,0.0,2,BB,2015-06-29,0
0,66,PRT,,0.0,2,BB,2015-07-24,0
1,38,PRT,,0.0,1,BB,2015-06-19,0
1,62,PRT,,0.0,2,HB,2015-06-17,0
0,41,ESP,,2.0,2,HB,2015-07-26,0
1,60,PRT,,0.0,2,BB,2015-05-27,0
0,104,GBR,,0.0,2,BB,2015-07-26,0
1,62,PRT,,0.0,2,HB,2015-06-17,0
0,117,RUS,,0.0,2,BB,2015-07-26,1
1,31,PRT,,0.0,2,BB,2015-06-19,0
0,34,IRL,,0.0,2,BB,2015-07-26,0
0,47,PRT,,1.0,2,BB,2015-07-25,0
1,24,PRT,,2.0,2,BB,2015-06-29,0
1,104,PRT,,0.0,2,BB,2015-07-02,0
0,104,GBR,,0.0,2,BB,2015-07-26,0
0,32,IRL,,0.0,2,BB,2015-07-26,0
1,47,PRT,,2.0,2,BB,2015-07-14,0
0,29,GBR,,0.0,2,BB,2015-07-29,0
0,30,GBR,,0.0,2,BB,2015-08-02,0
0,123,ESP,,0.0,2,BB,2015-07-25,2
0,14,PRT,,0.0,1,BB,2015-07-21,0
1,118,PRT,,2.0,2,BB,2015-05-13,0
0,0,PRT,,0.0,1,BB,2015-07-20,0
0,0,PRT,,0.0,2,BB,2015-07-20,0
0,79,PRT,,0.0,2,BB,2015-07-24,0
0,63,PRT,,0.0,2,BB,2015-07-24,0
0,68,POL,,0.0,2,BB,2015-07-24,3
0,96,PRT,,0.0,2,HB,2015-07-24,0
1,41,PRT,,0.0,2,BB,2015-06-15,0
0,46,NOR,,0.0,2,BB,2015-07-24,0
1,41,PRT,,0.0,2,BB,2015-06-15,0
1,60,PRT,,2.0,2,BB,2015-06-17,0
0,41,ESP,,0.0,2,BB,2015-07-25,0
1,69,PRT,,0.0,2,BB,2015-06-08,0
1,41,PRT,,2.0,2,BB,2015-06-22,0
0,52,PRT,,0.0,2,HB,2015-07-26,0
1,41,PRT,,0.0,2,BB,2015-06-22,1
0,89,GBR,,0.0,2,BB,2015-07-27,0
1,28,PRT,,1.0,2,FB,2015-07-20,0
0,65,GBR,,2.0,2,BB,2015-07-27,0
0,82,PRT,,0.0,2,HB,2015-07-27,0
0,42,ESP,,0.0,2,FB,2015-07-27,0
0,62,ESP,,0.0,2,HB,2015-07-27,1
1,86,PRT,,1.0,2,HB,2015-05-11,1
1,118,PRT,,0.0,2,BB,2015-04-23,0
0,28,PRT,,1.0,2,FB,2015-07-27,0
1,52,PRT,,0.0,2,HB,2015-06-02,0
1,49,PRT,,0.0,2,FB,2015-06-01,0
0,39,PRT,,1.0,2,HB,2015-07-30,1
0,39,PRT,,0.0,2,HB,2015-07-30,0
0,39,PRT,,0.0,2,HB,2015-07-30,0
1,7,PRT,,0.0,2,HB,2015-07-14,0
1,7,PRT,,0.0,2,HB,2015-07-14,0
1,42,PRT,,0.0,2,BB,2015-07-08,0
0,5,PRT,154.0,0.0,1,BB,2015-07-23,0
1,81,PRT,,0.0,2,BB,2015-06-01,0
1,63,PRT,,2.0,2,BB,2015-06-19,0
0,61,PRT,,0.0,2,BB,2015-07-25,0
0,8,PRT,,0.0,3,BB,2015-07-26,1
0,89,PRT,,0.0,3,BB,2015-07-27,0
0,57,IRL,,0.0,2,HB,2015-07-28,0
0,102,CHE,,0.0,3,BB,2015-07-28,0
0,108,PRT,,0.0,2,BB,2015-07-29,0
0,28,IRL,,1.0,2,BB,2015-07-30,0
0,29,GBR,,0.0,2,BB,2015-07-31,0
0,0,ESP,,0.0,2,BB,2015-07-23,0
1,96,PRT,,0.0,2,BB,2015-04-22,0
1,44,PRT,,0.0,2,BB,2015-06-09,0
0,44,FRA,,1.0,2,HB,2015-07-26,1
1,44,PRT,,2.0,2,BB,2015-06-09,0
1,44,PRT,,0.0,2,BB,2015-06-09,0
1,41,PRT,,0.0,2,BB,2015-06-29,0
0,16,PRT,,2.0,2,BB,2015-07-23,0
0,73,PRT,,0.0,2,BB,2015-07-23,1
0,3,PRT,,0.0,2,BB,2015-07-24,0
0,0,PRT,,0.0,2,BB,2015-07-24,0
1,55,PRT,,0.0,1,BB,2015-06-05,0
0,33,ESP,,0.0,2,HB,2015-07-26,1
1,19,PRT,,0.0,2,BB,2015-07-07,0
1,55,PRT,,0.0,2,BB,2015-06-19,0
0,33,ESP,,0.0,2,HB,2015-07-26,0
1,19,PRT,,2.0,2,BB,2015-07-06,0
1,19,PRT,178.0,0.0,2,BB,2015-07-07,0
0,117,CN,,0.0,2,BB,2015-07-28,0
1,72,PRT,,0.0,2,BB,2015-07-04,0
1,19,PRT,,0.0,2,BB,2015-07-06,0
0,34,ROU,,0.0,3,HB,2015-07-31,1
0,9,ESP,,0.0,2,BB,2015-07-26,0
0,8,BRA,,0.0,2,BB,2015-07-26,0
1,36,PRT,,0.0,2,BB,2015-07-22,0
0,22,ESP,,0.0,2,BB,2015-07-26,0
0,22,ESP,,0.0,2,BB,2015-07-26,0
0,22,ESP,,0.0,2,BB,2015-07-26,0
0,36,PRT,,0.0,2,BB,2015-07-26,0
0,22,ESP,,0.0,2,BB,2015-07-26,0
1,22,PRT,,2.0,2,BB,2015-07-14,0
0,18,ESP,,0.0,2,BB,2015-07-26,0
0,8,BRA,,0.0,2,BB,2015-07-26,0
1,67,PRT,,0.0,2,BB,2015-07-06,0
1,105,PRT,,0.0,2,BB,2015-07-01,0
0,1,RUS,,0.0,3,BB,2015-07-27,2
1,67,PRT,,0.0,2,BB,2015-07-06,0
0,39,ESP,,0.0,2,BB,2015-07-26,0
1,45,PRT,,0.0,2,BB,2015-06-17,0
1,45,PRT,,0.0,2,BB,2015-06-18,0
0,14,SVN,,0.0,2,BB,2015-07-28,0
1,53,PRT,,0.0,2,BB,2015-06-08,0
0,28,ALB,,0.0,2,BB,2015-07-28,0
0,55,GBR,,0.0,2,BB,2015-07-29,0
0,55,GBR,,0.0,2,BB,2015-07-29,0
0,25,PRT,,0.0,2,BB,2015-07-31,1
1,43,PRT,,0.0,2,FB,2015-07-14,0
1,109,PRT,,0.0,2,HB,2015-04-22,0
1,62,PRT,,2.0,2,BB,2015-05-25,0
0,25,PRT,,0.0,2,BB,2015-08-01,0
0,43,ESP,,0.0,2,HB,2015-08-02,0
0,35,GBR,,0.0,2,BB,2015-08-03,0
1,42,PRT,,0.0,2,BB,2015-06-26,0
1,312,PRT,,0.0,3,BB,2015-07-21,0
0,30,PRT,,1.0,2,HB,2015-07-25,0
0,47,PRT,,0.0,2,HB,2015-07-28,0
0,40,ESP,,0.0,2,BB,2015-07-26,0
0,11,ESP,,0.0,2,BB,2015-07-26,0
0,39,ESP,,0.0,2,BB,2015-07-26,0
1,39,PRT,,0.0,2,BB,2015-07-11,0
0,1,PRT,,0.0,2,BB,2015-07-27,0
1,12,PRT,,0.0,2,BB,2015-07-14,0
1,16,PRT,,0.0,2,BB,2015-07-10,0
1,16,PRT,,0.0,2,BB,2015-07-23,0
0,12,ESP,,0.0,2,BB,2015-07-27,0
0,51,PRT,,0.0,2,HB,2015-07-28,0
0,67,GBR,,0.0,2,BB,2015-07-29,1
0,52,PRT,,0.0,2,HB,2015-07-30,0
0,25,ESP,,1.0,2,HB,2015-07-30,0
0,94,ESP,,0.0,2,BB,2015-07-30,0
1,54,PRT,,0.0,2,BB,2015-06-26,0
0,33,PRT,,2.0,2,HB,2015-07-30,0
0,47,PRT,,2.0,2,HB,2015-07-30,1
0,43,IRL,,0.0,2,BB,2015-07-31,0
1,87,PRT,,0.0,2,BB,2015-06-02,0
0,54,PRT,,0.0,2,HB,2015-08-01,0
0,32,PRT,,0.0,2,BB,2015-08-01,0
1,29,PRT,,0.0,2,BB,2015-06-27,1
1,96,PRT,,0.0,2,HB,2015-05-12,0
1,100,PRT,,0.0,2,BB,2015-04-17,0
0,54,PRT,,0.0,2,HB,2015-08-01,0
0,75,PRT,,0.0,2,HB,2015-08-01,1
0,31,PRT,,0.0,2,BB,2015-08-01,0
1,25,PRT,,0.0,1,BB,2015-07-03,0
0,61,GBR,,0.0,3,HB,2015-08-02,0
0,60,GBR,,0.0,2,HB,2015-08-02,1
1,31,PRT,,0.0,2,BB,2015-06-29,0
1,107,PRT,,0.0,1,BB,2015-04-15,0
1,31,PRT,,0.0,2,BB,2015-06-29,0
0,115,PRT,,0.0,2,BB,2015-08-04,0
0,59,IRL,,0.0,2,BB,2015-08-06,0
1,85,PRT,,0.0,2,BB,2015-07-03,0
0,0,PRT,,0.0,2,BB,2015-08-01,0
1,299,PRT,,1.0,2,BB,2015-03-25,0
0,50,PRT,,0.0,3,BB,2015-08-01,0
1,50,PRT,,0.0,2,BB,2015-06-08,0
1,88,PRT,,0.0,2,BB,2015-05-15,0
1,116,PRT,,0.0,2,BB,2015-06-18,0
0,47,ESP,,0.0,2,BB,2015-07-29,0
0,48,CN,,0.0,2,BB,2015-07-29,0
1,54,PRT,,1.0,2,BB,2015-06-03,0
1,33,PRT,,0.0,2,BB,2015-06-25,0
0,73,PRT,,0.0,3,HB,2015-07-31,0
1,54,PRT,,1.0,2,BB,2015-06-03,0
1,33,PRT,,0.0,2,BB,2015-06-25,0
0,38,ESP,,2.0,2,HB,2015-08-02,0
0,34,RUS,,0.0,2,BB,2015-07-28,0
0,130,PRT,,0.0,2,HB,2015-08-02,0
1,39,PRT,,0.0,2,HB,2015-06-17,0
1,39,PRT,,0.0,2,HB,2015-06-17,0
0,45,GBR,,0.0,2,BB,2015-08-02,0
0,31,PRT,,0.0,2,BB,2015-07-27,1
1,48,PRT,,2.0,2,BB,2015-07-03,0
0,59,PRT,,0.0,2,BB,2015-07-29,0
1,48,PRT,,2.0,2,BB,2015-07-03,0
1,48,PRT,,0.0,1,HB,2015-06-15,1
1,48,PRT,,0.0,2,HB,2015-06-15,0
0,48,PRT,,0.0,2,BB,2015-07-30,0
0,96,PRT,,0.0,2,HB,2015-07-30,0
0,51,ESP,,0.0,2,BB,2015-07-30,0
0,96,PRT,,0.0,2,HB,2015-07-30,0
1,41,PRT,,0.0,2,BB,2015-06-17,0
0,6,ESP,,0.0,2,BB,2015-07-31,5
0,27,PRT,,0.0,2,BB,2015-07-31,0
0,28,ESP,,0.0,2,HB,2015-07-31,0
0,30,PRT,,0.0,2,BB,2015-07-31,0
0,45,ESP,,0.0,2,BB,2015-07-31,0
0,52,PRT,,1.0,2,HB,2015-07-31,0
0,31,ESP,,0.0,2,HB,2015-07-31,0
1,74,PRT,,0.0,2,BB,2015-06-29,0
0,31,PRT,,0.0,2,BB,2015-07-31,0
1,87,PRT,,0.0,2,BB,2015-05-09,0
0,48,PRT,,1.0,2,BB,2015-07-31,1
1,41,PRT,,0.0,2,BB,2015-06-17,0
0,35,PRT,,0.0,2,HB,2015-07-31,0
0,28,PRT,,0.0,2,BB,2015-08-01,0
0,77,PRT,,0.0,2,BB,2015-08-01,1
1,33,PRT,,0.0,2,BB,2015-06-25,0
0,30,PRT,,0.0,2,BB,2015-08-01,0
1,34,PRT,,0.0,2,HB,2015-07-06,0
1,298,PRT,,0.0,3,HB,2015-03-17,0
0,35,ESP,,0.0,2,HB,2015-08-02,0
0,40,PRT,,0.0,2,BB,2015-08-02,0
1,101,PRT,,0.0,2,BB,2015-05-13,0
1,101,PRT,,0.0,2,BB,2015-05-13,0
1,101,PRT,,0.0,2,BB,2015-05-13,0
1,101,PRT,,0.0,2,BB,2015-05-13,0
0,38,GBR,,0.0,2,BB,2015-08-03,0
0,76,GBR,,0.0,2,BB,2015-08-03,0
0,70,GBR,,1.0,2,BB,2015-07-29,0
0,70,USA,,1.0,2,BB,2015-07-29,0
0,68,PRT,,0.0,2,BB,2015-07-30,0
1,63,PRT,,2.0,2,BB,2015-07-07,0
1,11,PRT,,0.0,2,BB,2015-07-27,0
0,32,ESP,,0.0,2,BB,2015-08-01,0
0,29,RUS,,0.0,2,BB,2015-08-01,0
0,47,PRT,,0.0,2,BB,2015-08-01,0
0,50,PRT,,0.0,2,BB,2015-08-02,0
1,29,PRT,,0.0,2,BB,2015-07-16,0
0,36,ESP,,0.0,2,BB,2015-08-02,0
0,49,NOR,,0.0,2,BB,2015-08-03,0
1,70,PRT,,0.0,2,BB,2015-05-22,0
0,110,USA,,0.0,2,BB,2015-08-07,1
0,8,PRT,,0.0,2,HB,2015-07-29,0
1,119,PRT,,0.0,2,BB,2015-04-04,0
0,30,PRT,,0.0,2,BB,2015-08-02,0
1,29,PRT,,0.0,2,BB,2015-07-02,0
0,71,GBR,,0.0,2,BB,2015-08-03,0
1,37,PRT,,0.0,2,HB,2015-07-27,0
1,40,PRT,,0.0,3,HB,2015-06-22,0
0,37,PRT,,0.0,2,HB,2015-08-03,0
0,0,PRT,,2.0,2,BB,2015-07-30,0
1,37,PRT,,0.0,2,HB,2015-07-27,0
0,37,PRT,,0.0,2,HB,2015-08-03,0
0,97,GBR,,0.0,2,BB,2015-08-03,0
1,71,PRT,,0.0,2,BB,2015-05-23,0
1,118,PRT,,0.0,2,HB,2015-07-10,1
0,102,GBR,,0.0,2,BB,2015-08-05,0
1,54,PRT,,0.0,2,BB,2015-06-08,0
1,58,PRT,,0.0,2,BB,2015-06-05,0
0,34,GBR,,0.0,2,BB,2015-08-04,0
1,105,PRT,,0.0,2,BB,2015-04-15,0
1,47,PRT,,0.0,2,BB,2015-06-17,0
1,15,PRT,,0.0,2,BB,2015-07-16,1
0,37,ESP,,0.0,1,BB,2015-07-31,1
1,0,PRT,270.0,0.0,1,BB,2015-07-30,0
1,8,PRT,,0.0,2,BB,2015-07-30,0
0,17,GBR,,0.0,2,BB,2015-08-01,0
0,3,PRT,,1.0,3,HB,2015-08-02,0
1,30,PRT,,0.0,2,BB,2015-07-06,0
1,31,PRT,,0.0,2,BB,2015-06-30,0
1,66,PRT,,0.0,2,BB,2015-06-11,0
0,52,ESP,,2.0,2,FB,2015-07-30,0
0,20,BRA,,1.0,2,BB,2015-08-03,0
1,30,PRT,,0.0,2,BB,2015-07-06,0
1,31,PRT,,0.0,2,BB,2015-06-30,0
1,62,PRT,,0.0,2,BB,2015-06-09,0
1,65,PRT,,0.0,2,BB,2015-06-11,0
1,64,PRT,,0.0,2,BB,2015-06-08,1
0,77,PRT,,0.0,2,HB,2015-08-08,2
0,75,CHE,,0.0,2,BB,2015-08-08,0
0,75,CHE,,0.0,2,BB,2015-08-08,0
1,62,PRT,,0.0,2,BB,2015-06-24,0
0,42,PRT,,0.0,1,BB,2015-07-31,0
0,46,PRT,,0.0,2,HB,2015-07-31,0
0,0,PRT,,2.0,2,BB,2015-08-01,0
1,25,PRT,,0.0,2,BB,2015-07-06,0
1,16,PRT,,0.0,2,BB,2015-07-16,0
1,16,PRT,,0.0,2,BB,2015-07-16,0
0,16,PRT,,0.0,1,BB,2015-08-02,0
1,4,PRT,,0.0,2,BB,2015-07-31,0
0,4,PRT,,0.0,2,BB,2015-08-02,0
1,25,PRT,,0.0,2,BB,2015-07-06,0
1,83,PRT,,0.0,2,BB,2015-06-16,0
0,4,PRT,,0.0,2,BB,2015-08-02,0
1,56,PRT,,0.0,2,BB,2015-07-21,0
1,32,PRT,,0.0,2,BB,2015-07-13,0
0,32,PRT,,2.0,2,BB,2015-08-02,0
0,0,PRT,,0.0,2,HB,2015-08-02,0
1,18,PRT,,0.0,2,BB,2015-07-15,0
1,23,PRT,,0.0,2,BB,2015-07-14,0
1,39,PRT,,0.0,2,BB,2015-07-11,0
1,18,PRT,,0.0,2,BB,2015-07-15,0
1,18,PRT,,0.0,2,BB,2015-07-15,0
1,23,PRT,,0.0,2,BB,2015-07-14,0
0,286,IRL,,0.0,1,BB,2015-08-04,0
0,72,PRT,,2.0,2,BB,2015-08-04,0
1,136,PRT,,0.0,2,BB,2015-07-09,0
0,58,NLD,,0.0,1,BB,2015-08-05,1
0,80,BEL,,0.0,2,BB,2015-08-06,0
0,113,IRL,,0.0,2,BB,2015-08-10,0
0,129,PRT,,0.0,2,BB,2015-08-03,0
1,84,PRT,,0.0,2,HB,2015-05-12,0
1,84,PRT,,0.0,2,HB,2015-05-12,0
1,89,PRT,,0.0,2,BB,2015-05-04,0
1,10,PRT,,0.0,2,BB,2015-07-29,0
1,80,PRT,,0.0,2,BB,2015-07-16,1
1,10,PRT,,0.0,2,BB,2015-07-29,0
1,10,PRT,,0.0,2,BB,2015-07-29,1
1,24,PRT,,2.0,2,BB,2015-07-16,1
0,1,PRT,,0.0,2,BB,2015-08-02,0
1,9,PRT,,0.0,2,BB,2015-07-31,1
1,3,PRT,,2.0,2,HB,2015-07-29,1
0,3,ESP,,0.0,2,BB,2015-08-08,0
1,124,PRT,,0.0,2,BB,2015-06-06,0
1,74,PRT,,2.0,2,BB,2015-07-15,0
1,82,PRT,,2.0,2,BB,2015-06-11,0
1,91,PRT,,0.0,2,HB,2015-05-22,1
1,77,PRT,,0.0,2,HB,2015-05-19,0
1,130,PRT,,0.0,2,BB,2015-05-19,0
1,91,PRT,,1.0,2,HB,2015-06-06,1
0,79,PRT,,0.0,3,HB,2015-08-08,1
1,130,PRT,,0.0,2,BB,2015-05-22,0
0,66,PRT,,0.0,2,HB,2015-08-09,2
1,53,PRT,,0.0,2,HB,2015-06-16,0
1,80,PRT,,2.0,2,BB,2015-07-21,0
1,77,PRT,,1.0,2,BB,2015-07-22,0
1,57,PRT,,2.0,2,BB,2015-07-07,1
0,11,PRT,,0.0,1,BB,2015-08-15,0
1,25,PRT,,0.0,2,BB,2015-07-08,0
1,2,PRT,,0.0,2,BB,2015-08-01,0
1,36,PRT,,0.0,2,BB,2015-06-29,0
1,36,PRT,,0.0,2,BB,2015-06-29,0
0,115,PRT,,0.0,3,HB,2015-08-09,0
0,95,PRT,,1.0,2,HB,2015-08-08,4
0,67,PRT,,0.0,2,BB,2015-08-08,0
0,60,PRT,,0.0,2,HB,2015-08-09,0
0,34,ESP,,0.0,2,BB,2015-08-09,3
0,78,IRL,,0.0,2,BB,2015-08-11,0
0,93,PRT,,0.0,2,FB,2015-08-09,0
1,327,PRT,,0.0,2,BB,2015-04-23,0
0,21,PRT,,2.0,2,BB,2015-08-03,0
0,0,PRT,,0.0,2,BB,2015-08-04,0
1,47,PRT,,0.0,2,HB,2015-06-17,0
1,81,PRT,,0.0,2,BB,2015-07-18,0
1,52,PRT,,0.0,2,BB,2015-07-13,0
1,13,PRT,,2.0,2,BB,2015-07-24,1
0,83,IRL,,0.0,2,BB,2015-08-10,0
1,131,PRT,,0.0,2,HB,2015-03-28,1
0,460,GBR,,0.0,1,HB,2015-08-10,0
1,82,PRT,,0.0,2,BB,2015-07-06,0
1,61,PRT,,0.0,2,BB,2015-07-23,0
0,94,PRT,,0.0,2,BB,2015-08-04,0
0,1,PRT,,0.0,2,BB,2015-08-04,0
0,0,PRT,,0.0,2,BB,2015-08-05,0
1,36,PRT,,0.0,1,BB,2015-07-29,0
1,61,PRT,,0.0,2,BB,2015-07-06,0
0,13,PRT,,0.0,2,HB,2015-08-08,1
0,13,PRT,,0.0,2,HB,2015-08-08,1
1,15,PRT,,0.0,2,BB,2015-07-21,0
0,14,ESP,,0.0,2,HB,2015-08-09,1
1,13,PRT,,0.0,2,BB,2015-07-25,0
0,140,ESP,,0.0,2,BB,2015-08-11,0
0,6,ESP,,0.0,2,BB,2015-08-11,0
0,140,PRT,,0.0,2,BB,2015-08-11,0
0,81,RUS,,0.0,2,HB,2015-08-14,1
0,1,PRT,,0.0,3,BB,2015-08-05,0
0,65,PRT,,0.0,2,HB,2015-08-05,0
1,0,PRT,,0.0,2,BB,2015-08-05,0
0,2,ESP,,0.0,2,BB,2015-08-06,0
0,0,PRT,,0.0,2,BB,2015-08-06,0
1,114,PRT,,0.0,2,HB,2015-07-04,0
1,111,PRT,,0.0,2,BB,2015-06-15,1
0,44,ESP,,0.0,2,BB,2015-08-09,0
0,139,PRT,,0.0,2,BB,2015-08-09,0
1,57,PRT,,0.0,2,BB,2015-07-23,0
1,16,PRT,,0.0,2,HB,2015-07-22,0
0,139,PRT,,0.0,3,BB,2015-08-09,1
0,84,PRT,,0.0,2,HB,2015-08-12,1
1,117,PRT,,0.0,2,HB,2015-04-22,0
1,69,PRT,,0.0,1,BB,2015-06-05,1
0,2,FRA,,0.0,2,BB,2015-08-07,0
1,118,PRT,,0.0,2,BB,2015-05-20,0
0,129,PRT,,0.0,2,BB,2015-08-09,0
0,9,ESP,,2.0,2,HB,2015-08-09,2
0,52,PRT,,0.0,2,BB,2015-08-10,1
0,65,GBR,,0.0,2,HB,2015-08-11,1
0,7,PRT,,0.0,2,HB,2015-08-11,1
1,28,PRT,,0.0,3,BB,2015-07-21,0
0,3,ROU,,0.0,2,BB,2015-08-12,0
0,87,RUS,,0.0,2,BB,2015-08-14,2
0,51,ESP,,0.0,2,BB,2015-08-14,0
0,136,IRL,,1.0,3,BB,2015-08-16,1
0,4,PRT,,0.0,2,BB,2015-08-07,0
0,1,PRT,144.0,0.0,2,BB,2015-08-08,0
1,49,PRT,,2.0,2,BB,2015-06-22,0
0,4,IND,,1.0,2,BB,2015-08-09,1
1,45,PRT,,0.0,2,BB,2015-07-27,0
0,6,PRT,,0.0,2,BB,2015-08-09,0
0,4,GBR,,0.0,2,BB,2015-08-09,0
1,53,PRT,,0.0,2,BB,2015-06-22,0
0,52,PRT,,0.0,2,BB,2015-08-10,0
1,4,PRT,,2.0,2,BB,2015-08-04,1
0,98,PRT,,0.0,2,BB,2015-08-11,0
1,46,PRT,,0.0,2,BB,2015-07-14,0
1,122,PRT,,0.0,2,HB,2015-04-13,0
0,83,ESP,,0.0,2,BB,2015-08-11,0
0,16,IRL,,0.0,2,BB,2015-08-12,0
1,43,PRT,,0.0,2,HB,2015-06-27,0
1,73,PRT,,2.0,2,BB,2015-07-09,0
0,116,PRT,,1.0,2,BB,2015-08-14,0
1,113,PRT,,0.0,2,HB,2015-05-14,0
1,113,PRT,,0.0,2,HB,2015-05-14,0
0,51,PRT,,0.0,2,HB,2015-08-14,0
0,65,NLD,,0.0,2,BB,2015-08-16,1
0,0,CHN,,0.0,2,BB,2015-08-09,0
1,87,PRT,,0.0,2,BB,2015-07-27,0
1,106,PRT,,0.0,2,BB,2015-07-09,0
0,5,CHE,,0.0,2,BB,2015-08-10,0
0,98,ESP,,0.0,2,HB,2015-08-10,0
1,78,PRT,,2.0,2,BB,2015-06-12,0
0,4,PRT,,0.0,2,BB,2015-08-11,0
0,5,USA,,0.0,2,BB,2015-08-11,0
0,3,ESP,,0.0,2,HB,2015-08-12,0
0,85,FRA,,0.0,2,HB,2015-08-12,0
1,137,PRT,,0.0,2,BB,2015-04-06,0
1,67,PRT,,0.0,2,HB,2015-06-17,0
1,54,PRT,,0.0,2,HB,2015-06-22,0
1,87,PRT,,0.0,2,BB,2015-05-19,0
1,54,PRT,,0.0,2,HB,2015-08-08,0
0,12,PRT,,2.0,2,BB,2015-08-15,0
1,60,PRT,,2.0,2,BB,2015-07-27,0
0,75,PRT,,2.0,2,FB,2015-08-15,0
1,54,PRT,,0.0,2,HB,2015-08-08,0
0,126,PRT,,0.0,2,HB,2015-08-15,0
1,54,PRT,,0.0,2,HB,2015-06-22,0
1,84,PRT,,0.0,2,BB,2015-05-16,0
1,106,PRT,,0.0,2,HB,2015-08-08,0
0,136,IRL,,0.0,2,BB,2015-08-15,0
0,98,PRT,,0.0,2,HB,2015-08-15,0
1,91,PRT,,0.0,2,BB,2015-05-14,0
1,58,PRT,,0.0,1,BB,2015-07-20,1
0,61,FRA,,0.0,2,BB,2015-08-21,0
0,0,PRT,,0.0,2,BB,2015-08-10,0
0,5,PRT,,0.0,2,BB,2015-08-10,0
0,2,PRT,,0.0,2,BB,2015-08-10,0
1,9,PRT,,1.0,2,BB,2015-08-01,0
1,10,PRT,,0.0,2,BB,2015-07-30,0
0,62,FRA,,0.0,2,BB,2015-08-12,1
0,34,USA,,0.0,2,BB,2015-08-13,0
0,82,CN,,0.0,2,BB,2015-08-13,0
1,65,PRT,,0.0,2,BB,2015-06-22,0
1,129,PRT,,0.0,1,BB,2015-04-06,0
0,55,MEX,,0.0,2,HB,2015-08-15,0
1,122,PRT,,0.0,2,HB,2015-05-27,0
1,41,PRT,,0.0,2,BB,2015-07-17,0
1,41,PRT,,0.0,2,BB,2015-07-17,0
0,81,ESP,,1.0,2,FB,2015-08-15,0
0,59,GBR,,0.0,2,BB,2015-08-16,0
0,72,PRT,,0.0,2,HB,2015-08-16,0
1,68,PRT,,2.0,2,BB,2015-06-03,0
0,81,GBR,,0.0,2,HB,2015-08-16,0
1,72,PRT,,0.0,2,BB,2015-06-08,0
0,68,GBR,,0.0,2,BB,2015-08-16,0
1,127,PRT,,0.0,2,HB,2015-06-03,0
1,127,PRT,,0.0,1,HB,2015-06-03,1
0,5,PRT,,0.0,2,HB,2015-08-10,0
0,68,PRT,,1.0,2,HB,2015-08-13,0
1,47,PRT,,0.0,2,BB,2015-06-25,0
0,19,RUS,,0.0,2,BB,2015-08-13,0
1,72,PRT,,0.0,2,BB,2015-06-04,0
0,30,USA,,0.0,2,BB,2015-08-13,0
1,139,PRT,,0.0,2,BB,2015-05-09,0
0,112,ESP,,0.0,2,BB,2015-08-15,0
1,63,PRT,,0.0,2,HB,2015-06-19,0
0,35,ESP,,0.0,2,BB,2015-08-16,0
1,75,PRT,,0.0,2,HB,2015-06-02,0
0,136,PRT,,0.0,2,BB,2015-08-16,0
0,35,PRT,,0.0,2,BB,2015-08-16,0
1,63,PRT,,1.0,2,BB,2015-06-24,0
1,77,PRT,,0.0,2,BB,2015-07-08,0
0,62,PRT,,2.0,2,BB,2015-08-17,0
1,95,PRT,,0.0,4,BB,2015-06-26,0
1,101,PRT,,0.0,2,HB,2015-07-30,0
1,38,PRT,,0.0,2,BB,2015-07-14,0
1,60,PRT,,0.0,2,BB,2015-06-22,0
1,60,PRT,,0.0,2,BB,2015-06-22,0
0,76,IRL,,0.0,2,HB,2015-08-21,0
0,90,PRT,,0.0,2,BB,2015-08-11,0
0,90,PRT,,0.0,2,BB,2015-08-11,0
